Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center Name	Collection_Date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	HOST	Instrument	Lat_Lon	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	Sample_Prefix	SRA Study	create_date	version
SRR5098474	AMPLICON	500	13027000	PRJNA356769	SAMN06126562	Metagenome or environmental	6124703	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,sra,run.zq"	"ncbi,s3,gs"	"ncbi.public,s3.us-east-1,gs.US"	SRX2415261	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158296956_1_ITS2-00000000-AGCWJ.Ayvaz.p255	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158296956_1_ITS2	158296956_1_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098475	AMPLICON	600	10831200	PRJNA356769	SAMN06126599	Metagenome or environmental	5737009	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,sra,fastq"	"gs,s3,ncbi"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415262	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158944319_3_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158944319_3_ITS2	158944319_3_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098476	AMPLICON	545	27415680	PRJNA356769	SAMN06126593	Metagenome or environmental	12881024	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,fastq,sra"	"s3,ncbi,gs"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415263	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158883629_3_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158883629_3_18S	158883629_3_18S	SRP094940	2016-12-12T10:07:00Z	1
SRR5098477	AMPLICON	600	44229600	PRJNA356769	SAMN06126665	Metagenome or environmental	23469518	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"fastq,sra,run.zq"	"s3,ncbi,gs"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415264	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159733294_2_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159733294_2_ITS2	159733294_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098478	AMPLICON	600	32483400	PRJNA356769	SAMN06126885	Metagenome or environmental	16327453	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,sra,fastq"	"ncbi,gs,s3"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415265	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	638754422_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	638754422_1_ITS2	638754422_1_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098479	AMPLICON	600	13416000	PRJNA356769	SAMN06126717	Metagenome or environmental	7288783	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,run.zq,fastq"	"ncbi,gs,s3"	"ncbi.public,s3.us-east-1,gs.US"	SRX2415266	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160421117_3_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160421117_3_ITS2	160421117_3_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098480	AMPLICON	545	2430700	PRJNA356769	SAMN06126872	Metagenome or environmental	1218814	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,fastq,run.zq"	"s3,ncbi,gs"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415267	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	536137189_2_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	536137189_2_18S	536137189_2_18S	SRP094940	2016-12-12T10:07:00Z	1
SRR5098481	AMPLICON	600	16059000	PRJNA356769	SAMN06126549	Metagenome or environmental	7920010	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,sra,run.zq"	"gs,s3,ncbi"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415268	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158033964_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158033964_2_ITS2	158033964_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098482	AMPLICON	545	44638770	PRJNA356769	SAMN06126733	Metagenome or environmental	21348156	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,run.zq,fastq"	"s3,ncbi,gs"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415269	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160603188_2_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160603188_2_18S	160603188_2_18S	SRP094940	2016-12-12T10:07:00Z	1
SRR5098483	AMPLICON	600	16786200	PRJNA356769	SAMN06126828	Metagenome or environmental	7940301	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"fastq,run.zq,sra"	"s3,ncbi,gs"	"ncbi.public,s3.us-east-1,gs.US"	SRX2415270	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	274584131_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	274584131_1_ITS2	274584131_1_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098484	AMPLICON	600	9289200	PRJNA356769	SAMN06126906	Metagenome or environmental	4934864	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"fastq,sra,run.zq"	"gs,ncbi,s3"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415271	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	797461496_2_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	797461496_2_ITS2	797461496_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098485	AMPLICON	545	18163215	PRJNA356769	SAMN06126922	Metagenome or environmental	8487661	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,fastq,run.zq"	"gs,s3,ncbi"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415272	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	866653606_2_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	866653606_2_18S	866653606_2_18S	SRP094940	2016-12-12T10:07:00Z	1
SRR5098486	AMPLICON	600	9846600	PRJNA356769	SAMN06126569	Metagenome or environmental	4948621	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,fastq,sra"	"s3,gs,ncbi"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415273	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158398106_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158398106_2_ITS2	158398106_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098487	AMPLICON	600	16428000	PRJNA356769	SAMN06126629	Metagenome or environmental	8822170	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,run.zq,fastq"	"s3,ncbi,gs"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415274	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159288231_3_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159288231_3_ITS2	159288231_3_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098488	AMPLICON	600	15022200	PRJNA356769	SAMN06126694	Metagenome or environmental	8056287	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,fastq,sra"	"s3,ncbi,gs"	"ncbi.public,s3.us-east-1,gs.US"	SRX2415275	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160178356_3_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160178356_3_ITS2	160178356_3_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098489	AMPLICON	600	66075600	PRJNA356769	SAMN06126716	Metagenome or environmental	34799335	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,sra,fastq"	"s3,ncbi,gs"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415276	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160421117_2_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160421117_2_ITS2	160421117_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098490	AMPLICON	600	38934600	PRJNA356769	SAMN06126897	Metagenome or environmental	19321237	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,run.zq,fastq"	"ncbi,gs,s3"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415277	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	754255736_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	754255736_1_ITS2	754255736_1_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098491	AMPLICON	500	26041500	PRJNA356769	SAMN06126845	Metagenome or environmental	12414597	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,sra,fastq"	"gs,s3,ncbi"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415278	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	370425937_2_ITS2-00000000-AGCWJ.Ayvaz.p255	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	370425937_2_ITS2	370425937_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098492	AMPLICON	600	1923000	PRJNA356769	SAMN06126826	Metagenome or environmental	1094249	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,fastq,run.zq"	"gs,ncbi,s3"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415279	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	257905678_2_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	257905678_2_ITS2	257905678_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098493	AMPLICON	600	10934400	PRJNA356769	SAMN06126551	Metagenome or environmental	5543691	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,sra,run.zq"	"gs,ncbi,s3"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415280	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158114885_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158114885_2_ITS2	158114885_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098494	AMPLICON	600	5392800	PRJNA356769	SAMN06126623	Metagenome or environmental	2778103	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,run.zq,sra"	"gs,s3,ncbi"	"ncbi.public,s3.us-east-1,gs.US"	SRX2415281	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159247771_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159247771_2_ITS2	159247771_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098495	AMPLICON	600	10496400	PRJNA356769	SAMN06126661	Metagenome or environmental	5115034	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,sra,fastq"	"ncbi,gs,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415282	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159672603_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159672603_2_ITS2	159672603_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098496	AMPLICON	600	17796600	PRJNA356769	SAMN06126932	Metagenome or environmental	9003552	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,fastq,run.zq"	"ncbi,gs,s3"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415283	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	937415040_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	937415040_1_ITS2	937415040_1_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098497	AMPLICON	545	6681155	PRJNA356769	SAMN06126627	Metagenome or environmental	3281950	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"fastq,sra,run.zq"	"ncbi,gs,s3"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415284	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159288231_2_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159288231_2_18S	159288231_2_18S	SRP094940	2016-12-12T10:07:00Z	1
SRR5098498	AMPLICON	600	90997200	PRJNA356769	SAMN06126751	Metagenome or environmental	49041740	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"fastq,run.zq,sra"	"ncbi,s3,gs"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415285	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160845950_2_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160845950_2_ITS2	160845950_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098499	AMPLICON	600	57268800	PRJNA356769	SAMN06126820	Metagenome or environmental	29189581	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,fastq,sra"	"ncbi,s3,gs"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415286	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	241812656_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	241812656_1_ITS2	241812656_1_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098500	AMPLICON	600	62887200	PRJNA356769	SAMN06126919	Metagenome or environmental	32035790	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"fastq,sra,run.zq"	"s3,gs,ncbi"	"ncbi.public,s3.us-east-1,gs.US"	SRX2415287	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	840279516_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	840279516_2_ITS2	840279516_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098501	AMPLICON	600	55130400	PRJNA356769	SAMN06126913	Metagenome or environmental	28941232	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,fastq,run.zq"	"s3,gs,ncbi"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415288	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	838529239_1_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	838529239_1_ITS2	838529239_1_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098502	AMPLICON	600	2243400	PRJNA356769	SAMN06126850	Metagenome or environmental	1235239	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,fastq,sra"	"s3,gs,ncbi"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415289	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	414519462_3_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	414519462_3_ITS2	414519462_3_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098503	AMPLICON	600	51913200	PRJNA356769	SAMN06126796	Metagenome or environmental	27626858	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,run.zq,fastq"	"ncbi,s3,gs"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415290	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	161412393_1_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	161412393_1_ITS2	161412393_1_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098504	AMPLICON	600	2410800	PRJNA356769	SAMN06126763	Metagenome or environmental	1343187	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,fastq,run.zq"	"gs,s3,ncbi"	"ncbi.public,s3.us-east-1,gs.US"	SRX2415291	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160947100_1_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160947100_1_ITS2	160947100_1_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098505	AMPLICON	545	384225	PRJNA356769	SAMN06126773	Metagenome or environmental	251752	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,fastq,sra"	"ncbi,s3,gs"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415292	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160987560_2_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160987560_2_18S	160987560_2_18S	SRP094940	2016-12-12T10:07:00Z	1
SRR5098506	AMPLICON	600	23158800	PRJNA356769	SAMN06126641	Metagenome or environmental	11416583	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,sra,fastq"	"s3,gs,ncbi"	"ncbi.public,s3.us-east-1,gs.US"	SRX2415293	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159450072_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159450072_2_ITS2	159450072_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098507	AMPLICON	600	25656600	PRJNA356769	SAMN06126929	Metagenome or environmental	13024215	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,sra,fastq"	"s3,gs,ncbi"	"ncbi.public,s3.us-east-1,gs.US"	SRX2415294	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	892969023_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	892969023_2_ITS2	892969023_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098508	AMPLICON	600	3294000	PRJNA356769	SAMN06126749	Metagenome or environmental	1722551	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"fastq,sra,run.zq"	"ncbi,gs,s3"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415295	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160825720_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160825720_2_ITS2	160825720_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098509	AMPLICON	545	4619420	PRJNA356769	SAMN06126912	Metagenome or environmental	2216790	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,fastq,run.zq"	"ncbi,gs,s3"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415297	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	838529239_1_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	838529239_1_18S	838529239_1_18S	SRP094940	2016-12-12T10:07:00Z	1
SRR5098510	AMPLICON	600	8733000	PRJNA356769	SAMN06126663	Metagenome or environmental	4374883	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,sra,fastq"	"s3,gs,ncbi"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415298	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159713063_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159713063_2_ITS2	159713063_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098511	AMPLICON	500	71448000	PRJNA356769	SAMN06126886	Metagenome or environmental	26908423	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,sra,fastq"	"ncbi,s3,gs"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415299	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	638754422_2_ITS2-00000000-AGCWJ.Ayvaz.p255	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	638754422_2_ITS2	638754422_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098512	AMPLICON	545	718310	PRJNA356769	SAMN06126678	Metagenome or environmental	428252	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,fastq,sra"	"ncbi,s3,gs"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415300	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160056975_1_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160056975_1_18S	160056975_1_18S	SRP094940	2016-12-12T10:07:00Z	1
SRR5098513	AMPLICON	545	882355	PRJNA356769	SAMN06126668	Metagenome or environmental	501920	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,fastq,sra"	"ncbi,gs,s3"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415301	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159753524_2_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159753524_2_18S	159753524_2_18S	SRP094940	2016-12-12T10:07:00Z	1
SRR5098514	AMPLICON	545	1549435	PRJNA356769	SAMN06126757	Metagenome or environmental	814600	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,sra,fastq"	"gs,s3,ncbi"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415302	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160866180_3_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160866180_3_18S	160866180_3_18S	SRP094940	2016-12-12T10:07:00Z	1
SRR5098515	AMPLICON	500	13078000	PRJNA356769	SAMN06126547	Metagenome or environmental	6106090	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,run.zq,fastq"	"gs,s3,ncbi"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415303	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158013734_2_ITS2-00000000-AGCWJ.Ayvaz.p255	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158013734_2_ITS2	158013734_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098516	AMPLICON	600	9561000	PRJNA356769	SAMN06126550	Metagenome or environmental	4522192	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,run.zq,fastq"	"ncbi,gs,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415304	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158114885_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158114885_1_ITS2	158114885_1_ITS2	SRP094940	2016-12-12T10:07:00Z	1
